STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,UNIT_TYPE,DATABASE_ID,TIME_FORMAT,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_VALUE,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,UNIT_TYPE_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,DATA_SOURCE_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,LMY,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,2024,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,16.0072268625709,A,Triennial,Low & middle income,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,LMY,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_INWORK,_T,2024,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,33.6819973659451,A,Triennial,Low & middle income,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: In the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,LMY,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_GE_2_3,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,20.1359852391371,A,Triennial,Low & middle income,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Secondary education or more,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,LMY,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_0T1,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,5.94448176035745,A,Triennial,Low & middle income,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Primary education or less,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,LMY,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_GE_2_3,2024,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,26.9959275913498,A,Triennial,Low & middle income,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Secondary education or more,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,LMY,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_0T1,2024,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,9.63688021866064,A,Triennial,Low & middle income,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Primary education or less,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,EAP,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,0.409758977459775,A,Triennial,East Asia & Pacific (excluding high income),Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ECA,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,0.157105125861166,A,Triennial,Europe & Central Asia (excluding high income),Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SSA,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,11.3834684073827,A,Triennial,Sub-Saharan Africa (excluding high income),Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,EAP,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,1.23280399541125,A,Triennial,East Asia & Pacific (excluding high income),Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ECA,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,3.33157351917968,A,Triennial,Europe & Central Asia (excluding high income),Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SSA,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,20.5407906381118,A,Triennial,Sub-Saharan Africa (excluding high income),Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,EAP,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,6.343543282551541,A,Triennial,East Asia & Pacific (excluding high income),Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ECA,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,17.1931867400301,A,Triennial,Europe & Central Asia (excluding high income),Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SSA,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,27.2870257974943,A,Triennial,Sub-Saharan Africa (excluding high income),Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,EAP,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,6.90581184958279,A,Triennial,East Asia & Pacific (excluding high income),Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ECA,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,10.6686028149439,A,Triennial,Europe & Central Asia (excluding high income),Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SSA,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,39.9929245095665,A,Triennial,Sub-Saharan Africa (excluding high income),Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SSA,WB_FINDEX_MOBILEACCOUNT_T_D,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,12.645032384169,A,Triennial,Sub-Saharan Africa (excluding high income),Mobile money account,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SSA,WB_FINDEX_MOBILEACCOUNT_T_D,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,10.1473981481019,A,Triennial,Sub-Saharan Africa (excluding high income),Mobile money account,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SSA,WB_FINDEX_MOBILEACCOUNT_T_D,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,23.0802646275511,A,Triennial,Sub-Saharan Africa (excluding high income),Mobile money account,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SSA,WB_FINDEX_MOBILEACCOUNT_T_D,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,18.057965428863202,A,Triennial,Sub-Saharan Africa (excluding high income),Mobile money account,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ECA,WB_FINDEX_MOBILEACCOUNT_T_D,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,18.7341637502144,A,Triennial,Europe & Central Asia (excluding high income),Mobile money account,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ECA,WB_FINDEX_MOBILEACCOUNT_T_D,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,15.8120928616535,A,Triennial,Europe & Central Asia (excluding high income),Mobile money account,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SSA,WB_FINDEX_MOBILEACCOUNT_T_D,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,30.3204096520316,A,Triennial,Sub-Saharan Africa (excluding high income),Mobile money account,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SSA,WB_FINDEX_MOBILEACCOUNT_T_D,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,24.3727472289491,A,Triennial,Sub-Saharan Africa (excluding high income),Mobile money account,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ECA,WB_FINDEX_MOBILEACCOUNT_T_D,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,13.7390379472351,A,Triennial,Europe & Central Asia (excluding high income),Mobile money account,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ECA,WB_FINDEX_MOBILEACCOUNT_T_D,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,7.82248394388417,A,Triennial,Europe & Central Asia (excluding high income),Mobile money account,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SSA,WB_FINDEX_MOBILEACCOUNT_T_D,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,45.8386157134147,A,Triennial,Sub-Saharan Africa (excluding high income),Mobile money account,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SSA,WB_FINDEX_MOBILEACCOUNT_T_D,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,34.4255339124045,A,Triennial,Sub-Saharan Africa (excluding high income),Mobile money account,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SSA,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,13.751519557654,A,Triennial,Sub-Saharan Africa (excluding high income),Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SSA,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,7.99957744579564,A,Triennial,Sub-Saharan Africa (excluding high income),Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SSA,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,24.3018300490145,A,Triennial,Sub-Saharan Africa (excluding high income),Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SSA,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,15.0513629045058,A,Triennial,Sub-Saharan Africa (excluding high income),Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ECA,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,19.036419189188,A,Triennial,Europe & Central Asia (excluding high income),Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ECA,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,14.4200485714209,A,Triennial,Europe & Central Asia (excluding high income),Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SSA,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,32.7899903670475,A,Triennial,Sub-Saharan Africa (excluding high income),Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SSA,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,19.0027642554338,A,Triennial,Sub-Saharan Africa (excluding high income),Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ECA,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2024,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,12.7349538343416,A,Triennial,Europe & Central Asia (excluding high income),Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ECA,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2024,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,7.56505099208295,A,Triennial,Europe & Central Asia (excluding high income),Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SSA,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2024,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,46.2592806434592,A,Triennial,Sub-Saharan Africa (excluding high income),Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SSA,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2024,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,30.359973269551197,A,Triennial,Sub-Saharan Africa (excluding high income),Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SSA,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE25,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,12.2552838985627,A,Triennial,Sub-Saharan Africa (excluding high income),Mobile money account,Total,25 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SSA,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y15T24,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,9.6637003594433,A,Triennial,Sub-Saharan Africa (excluding high income),Mobile money account,Total,15 to 24 years old,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SSA,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE25,_T,PT_RESP,_T,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,20.8888740156476,A,Triennial,Sub-Saharan Africa (excluding high income),Mobile money account,Total,25 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SSA,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y15T24,_T,PT_RESP,_T,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,19.8698772360577,A,Triennial,Sub-Saharan Africa (excluding high income),Mobile money account,Total,15 to 24 years old,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ECA,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE25,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,15.5094023092499,A,Triennial,Europe & Central Asia (excluding high income),Mobile money account,Total,25 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ECA,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y15T24,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,25.1609852887752,A,Triennial,Europe & Central Asia (excluding high income),Mobile money account,Total,15 to 24 years old,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SSA,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE25,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,27.7532388735723,A,Triennial,Sub-Saharan Africa (excluding high income),Mobile money account,Total,25 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SSA,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y15T24,_T,PT_RESP,_T,_T,_T,2021,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,26.371845371617702,A,Triennial,Sub-Saharan Africa (excluding high income),Mobile money account,Total,15 to 24 years old,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ECA,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE25,_T,PT_RESP,_T,_T,_T,2024,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,10.3961860232822,A,Triennial,Europe & Central Asia (excluding high income),Mobile money account,Total,25 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ECA,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y15T24,_T,PT_RESP,_T,_T,_T,2024,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,12.1197579539597,A,Triennial,Europe & Central Asia (excluding high income),Mobile money account,Total,15 to 24 years old,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SSA,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE25,_T,PT_RESP,_T,_T,_T,2024,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,41.912736960887095,A,Triennial,Sub-Saharan Africa (excluding high income),Mobile money account,Total,25 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SSA,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y15T24,_T,PT_RESP,_T,_T,_T,2024,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,36.2814349314649,A,Triennial,Sub-Saharan Africa (excluding high income),Mobile money account,Total,15 to 24 years old,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ECA,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,RUR,PT_RESP,_T,_T,_T,2024,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,8.113301154532051,A,Triennial,Europe & Central Asia (excluding high income),Mobile money account,Total,15 years old and over,Rural area,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ECA,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,URB,PT_RESP,_T,_T,_T,2024,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,14.356251375823101,A,Triennial,Europe & Central Asia (excluding high income),Mobile money account,Total,15 years old and over,Urban area,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SSA,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,RUR,PT_RESP,_T,_T,_T,2024,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,35.8831612381211,A,Triennial,Sub-Saharan Africa (excluding high income),Mobile money account,Total,15 years old and over,Rural area,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SSA,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,URB,PT_RESP,_T,_T,_T,2024,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,48.080190076894105,A,Triennial,Sub-Saharan Africa (excluding high income),Mobile money account,Total,15 years old and over,Urban area,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
